evidence_id,crop,evidence_state,latitude,longitude,coordinate_uncertainty_km,start_year,end_year,evidence_kind,source_id,source_record_id,source_object_sha256,citation_url,notes
crop_history_000001,banana,known_available,-5.78371111,144.33172222,0,-5000,-4490,dated_archaeological_cultivation_occurrence,unesco_kuk_nomination_2007,UNESCO_887:banana,53ba1c0a355f8e4b8ff8706d4b0b36fbbbe26527ede0ab7ef6e8dea5d9252cd2,https://whc.unesco.org/en/list/887,site=Kuk Early Agricultural Site; UNESCO coordinate=S5 47 1.36 E144 19 54.2; property_area_ha=116; crop is named in the nomination's vegetative-propagation agricultural sequence around 7000-6400 cal BP; use is documented as episodically persistent to the present
crop_history_003569,cowpea,known_available,14.648261,-1.934481,10,900,1050,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_333,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kissi 40; country=Burikna Faso; taxon_codes=Vung; georef_quality=2; sample_quality=2; dating_quality=ass; phase=-
crop_history_003570,cowpea,uncertain,14.648261,-1.934481,10,1000,1200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_334,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kissi 40; country=Burikna Faso; taxon_codes=?Vung; georef_quality=2; sample_quality=2; dating_quality=ass; phase=-
crop_history_003571,cowpea,known_available,14.666252,-0.507739,10,0,250,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_336,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Oursi 1; country=Burikna Faso; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase='-
crop_history_003572,cowpea,known_available,14.666252,-0.507739,10,850,1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_337,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Oursi 2/3/4; country=Burikna Faso; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase='-
crop_history_003573,cowpea,known_available,14.683662,-0.463688,10,1000,1200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_338,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Oursi hu-beero; country=Burikna Faso; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase='-
crop_history_003574,cowpea,known_available,14.68414,-0.462465,10,450,1250,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_339,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Oursi Nord; country=Burikna Faso; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase='-
crop_history_003575,cowpea,uncertain,10.879117,14.673972,1,700,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_349,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Balda Tagamre; country=Cameroun; taxon_codes=Vung; georef_quality=1; sample_quality=1; dating_quality=ass; phase=-
crop_history_003576,cowpea,uncertain,11.224725,14.703321,1,400,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_358,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mongossi; country=Cameroun; taxon_codes=Vung; georef_quality=1; sample_quality=1; dating_quality=ass; phase=-
crop_history_003577,cowpea,uncertain,10.451464,14.239958,10,500,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_360,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Salak; country=Cameroun; taxon_codes=Vung; georef_quality=2; sample_quality=1; dating_quality=ass; phase=-
crop_history_003578,cowpea,known_available,-8.002411,39.775768,50,600,1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_37,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Ukunja Cave; country=Tanzania; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=600-1000 AD
crop_history_003579,cowpea,uncertain,8.118262,-2.256488,1,1000,1280,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_371,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Banda 13; country=Ghana; taxon_codes=?Vung; georef_quality=1; sample_quality=3; dating_quality=C14; phase=AD 1000-1280
crop_history_003580,cowpea,uncertain,8.180948,-2.170563,1,1000,1280,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_372,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Banda 27; country=Ghana; taxon_codes=?Vung; georef_quality=1; sample_quality=3; dating_quality=C14; phase=AD 1000-1280
crop_history_003581,cowpea,uncertain,8.172107,-2.1623,1,1210,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_373,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Banda 41; country=Ghana; taxon_codes=?Vung; georef_quality=1; sample_quality=3; dating_quality=C14; phase=AD 1210-1450
crop_history_003582,cowpea,known_available,7.852497,-1.934481,1,-1770,-1530,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_376,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Boase: B5C; country=Ghana; taxon_codes=Vung; georef_quality=1; sample_quality=3; dating_quality=C14; phase=Kintampo
crop_history_003583,cowpea,known_available,7.852497,-1.934481,1,-1880,-1450,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_377,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Boase: B6B; country=Ghana; taxon_codes=Vung; georef_quality=1; sample_quality=3; dating_quality=AMS Vung; phase=Kintampo
crop_history_003584,cowpea,known_available,6.697998,-0.746908,10,-1900,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_379,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Bosumpra Cave; country=Ghana; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase=-
crop_history_003585,cowpea,uncertain,6.697998,-0.746908,10,1250,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_380,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Bosumpra Cave; country=Ghana; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase=-
crop_history_003586,cowpea,known_available,8.016934,-1.74558,10,-2150,-1690,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_383,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kintampo: K6; country=Ghana; taxon_codes=Vung; georef_quality=2; sample_quality=1; dating_quality=C14; phase=Punpun/Kintampo
crop_history_003587,cowpea,uncertain,8.102368,-2.241145,1,1210,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_387,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Ngre Kataa; country=Ghana; taxon_codes=?Vung; georef_quality=1; sample_quality=3; dating_quality=-; phase=AD 1210-1450
crop_history_003588,cowpea,known_available,14.084613,-3.620261,10,900,1100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_413,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sadia; country=Mali; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase=Late Iron Age  
crop_history_003589,cowpea,known_available,14.084613,-3.620261,10,1100,1300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_414,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sadia; country=Mali; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase=Late Iron Age
crop_history_003590,cowpea,uncertain,13.43,-6.283055,50,1200,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_417,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sorotomo; country=Mali; taxon_codes=?Vung; georef_quality=3; sample_quality=3; dating_quality=C14; phase=1200-1500 AD
crop_history_003591,cowpea,known_available,13.576573,-5.999351,10,900,1100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_419,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Togu Missri; country=Mali; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase=Late Iron Age
crop_history_003592,cowpea,uncertain,12.198654,14.515147,1,800,1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_434,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Daima; country=Nigeria; taxon_codes=?Vung; georef_quality=1; sample_quality=1; dating_quality=C14; phase=9/10 c AD
crop_history_003593,cowpea,known_available,9.537203,7.695129,1,-1500,-900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_440,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Janruwa (multi sites); country=Nigeria; taxon_codes=Vung; georef_quality=1; sample_quality=2; dating_quality=C14; phase=Nok
crop_history_003594,cowpea,known_available,9.537203,7.695129,1,-900,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_441,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Janruwa (multi sites); country=Nigeria; taxon_codes=Vung; georef_quality=1; sample_quality=2; dating_quality=C14; phase=Nok
crop_history_003595,cowpea,known_available,9.537203,7.695129,1,100,400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_443,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Janruwa (multi sites); country=Nigeria; taxon_codes=Vung; georef_quality=1; sample_quality=2; dating_quality=C14; phase=Post-Nok
crop_history_003596,cowpea,uncertain,12.220614,14.182622,10,700,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_448,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mege; country=Nigeria; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase=Late Iron Age (AD 700-1500)
crop_history_003597,cowpea,uncertain,26.05502778,88.87202778,50,1265,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5512,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sotisher Danga; country=Bangladesh; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Medieval
crop_history_003598,cowpea,uncertain,29.2068,73.15034722,50,-2650,-2450,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5559,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Binjor [4MSR]; country=India; taxon_codes=[?Vung]; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Harappan, Ea/Ma"
crop_history_003599,cowpea,uncertain,29.2068,73.15034722,50,-2400,-1900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5560,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Binjor [4MSR]; country=India; taxon_codes=[?Vung]; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Harappan, Mature"
crop_history_003600,cowpea,known_available,27.94667,81.6111,10,-300,100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5570,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Charda; country=India; taxon_codes=Vung; georef_quality=2; sample_quality=2; dating_quality=ass; phase=II
crop_history_003601,cowpea,known_available,26.25138889,94.61666667,1,1000,1200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5576,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Chungliyimti; country=India; taxon_codes=Vung; georef_quality=1; sample_quality=2; dating_quality=ass; phase=-
crop_history_003602,cowpea,known_available,19.502662,74.692349,10,-1500,-1100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5581,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Daimabad; country=India; taxon_codes=Vung; georef_quality=2; sample_quality=2; dating_quality=C14; phase=-
crop_history_003603,cowpea,known_available,20.538786,85.689841,50,-1420,-1210,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5587,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Deltihuda; country=India; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=C14; phase=-
crop_history_003604,cowpea,known_available,29.704483,77.359675,50,-1800,-1300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5613,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hulas; country=India; taxon_codes=Vung; georef_quality=3; sample_quality=2; dating_quality=C14; phase=Harappan
crop_history_003605,cowpea,known_available,11.108025,77.516076,10,-300,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5663,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kodumanal; country=India; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=C14; phase=Early Historic/Late Megalithic (300 BC- AD 300)
crop_history_003606,cowpea,known_available,19.461367,75.382567,50,400,700,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5738,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Paithan III; country=India; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Gupta
crop_history_003607,cowpea,known_available,10.962965,76.925361,10,-300,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5752,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Perur; country=India; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Early Historic/Late Megalithic (300 BC- AD 300)
crop_history_003608,cowpea,known_available,24.69861111,83.32388889,10,-1300,-700,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5765,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Raja-Nala-ka-Tila; country=India; taxon_codes=Vung; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Iron Age, "
crop_history_003609,cowpea,known_available,24.69861111,83.32388889,50,-1650,-1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5766,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Raja-Nala-Ka-Tila; country=India; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Chalcolithic, "
crop_history_003610,cowpea,known_available,30.78651,76.39018,50,100,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5787,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Sanghol ; country=India; taxon_codes=Vung; georef_quality=3; sample_quality=2; dating_quality=ass; phase=Kushana (100-300 AD)
crop_history_003611,cowpea,known_available,23.782156,72.639441,50,-200,500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5831,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Vadnagar; country=India; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Early Historic, "
crop_history_003612,cowpea,known_available,13.484,103.8738,50,1122,1295,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5907,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Angkor Thom; country=Cambodia; taxon_codes=Vung; georef_quality=3; sample_quality=2; dating_quality=ass; phase=Angkorian (high Medieval)
crop_history_003613,cowpea,uncertain,13.44722222,103.85666667,50,1310,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5908,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Terrace of the Leper King; country=Cambodia; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Angkorian: King Jayavaram VII
crop_history_003614,cowpea,known_available,-12.19848,44.280295,10,685,985,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Old Sima; country=Comores; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=685-985 AD
crop_history_003615,cowpea,uncertain,35.166658,40.343635,10,750,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6444,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qaryat Medad; country=Syria; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=ass; phase=Ib-VI
crop_history_003616,cowpea,uncertain,35.258513,40.254003,10,900,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_6486,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Tell Guftan; country=Syria; taxon_codes=Vung; georef_quality=2; sample_quality=3; dating_quality=ass; phase=II-VI
crop_history_003617,cowpea,known_available,-3.840783,39.67861111,50,765,980,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_9,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mgombani; country=Kenya; taxon_codes=Vung; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=765-980 AD
crop_history_003618,dry_pea,known_available,26.80916667,33.48694444,10,150,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_100,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mons Claudianus; country=Egypt; taxon_codes=Pis; georef_quality=2; sample_quality=3; dating_quality=ass; phase=-
crop_history_003619,dry_pea,known_available,25.913217,32.707373,10,-4000,-3100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_107,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Nagada South; country=Egypt; taxon_codes=Pis; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Pre-Dynastic
crop_history_003620,dry_pea,known_available,22.649434,31.993007,50,-25,100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_110,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qasr Ibrim; country=Egypt; taxon_codes=Pis; georef_quality=3; sample_quality=2; dating_quality=ass; phase=Roman
crop_history_003621,dry_pea,known_available,22.649434,31.993007,50,550,850,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_113,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Qasr Ibrim; country=Egypt; taxon_codes=Pis; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=Christian
crop_history_003622,dry_pea,known_available,28.38,85.35,10,653,708,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_1135,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kongsangqiao; country=China; taxon_codes=Pis?; georef_quality=2; sample_quality=3; dating_quality=AMS; phase=Tibet Empire
