name,category,produced,output,input_goods,input_amounts,no_upkeep,required_pop_type,required_pop_amount,source_kind,building,production_method_group,production_method_group_index,production_efficiency_modifier,adjusted_output,output_value,input_cost,profit,profit_margin_percent,missing_price_goods,population_basis,output_per_population,source_file,source_line,source_layer,source_mod,source_mode,source_history
pp_porcelain_manufactory_porcelain_manufactory_maintenance,manufactory_input,porcelain,2.0,"[""clay"",""coal"",""tools""]","[6.088,0.761,0.381]",false,,,inline,porcelain_manufactory,porcelain_manufactory:unique_production_methods:0,0,0.0,2.0,6.0,5.80425,0.1957500000000003,3.3725287504845642,[],0.3,6.666666666666667,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_porcelain_manufactory.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_porcelain_manufactory.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_pottery_guild_pottery_maintenance,guild_input,pottery,1.0,"[""clay"",""lumber"",""tools""]","[1.079,0.129,0.054]",false,,,inline,pottery_guild,pottery_guild:unique_production_methods:0,0,0.0,1.0,1.0,0.94075,0.059250000000000025,6.298166356630351,[],0.3,3.3333333333333335,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_pottery_workshop_pottery_w_maintenance,workshop_input,pottery,1.1,"[""clay"",""lumber"",""tools""]","[1.099,0.11,0.055]",false,,,inline,pottery_workshop,pottery_workshop:unique_production_methods:0,0,0.0,1.1,1.1,0.92075,0.17925000000000013,19.46782514254685,[],0.3,3.666666666666667,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_workshop.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_workshop.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_pottery_manufactory_pottery_manufactory_maintenance,manufactory_input,pottery,1.5,"[""clay"",""lumber"",""tools""]","[1.136,0.17,0.114]",false,,,inline,pottery_manufactory,pottery_manufactory:unique_production_methods:0,0,0.0,1.5,1.5,1.236,0.264,21.359223300970875,[],0.3,5.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_manufactory.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_manufactory.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_pottery_mill_pottery_mill_maintenance,mills_input,pottery,3.25,"[""clay"",""lumber"",""tools""]","[3.753,0.333,0.166]",false,,,inline,pottery_mill,pottery_mill:unique_production_methods:0,0,0.0,3.25,3.25,2.99875,0.2512500000000002,8.378491037932479,[],1.0,3.25,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_mill.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_pottery_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_saltpeter_guild_demands,guild_input,saltpeter,1.0,"[""pottery"",""livestock""]","[0.2,1.0]",false,,,inline,saltpeter_guild,saltpeter_guild:unique_production_methods:0,0,0.0,1.0,2.0,1.7,0.30000000000000004,17.647058823529417,[],0.1,10.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_saltpeter_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_saltpeter_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_saltpeter_workshop_demands,workshop_input,saltpeter,1.1,"[""pottery"",""livestock""]","[0.15,0.9]",false,,,inline,saltpeter_workshop,saltpeter_workshop:unique_production_methods:0,0,0.0,1.1,2.2,1.5,0.7000000000000002,46.66666666666668,[],0.1,11.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_saltpeter_workshop.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_saltpeter_workshop.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_putrefaction_works_demands,manufactory_input,saltpeter,2.0,"[""pottery"",""livestock""]","[0.6,1.2]",false,,,inline,putrefaction_works,putrefaction_works:unique_production_methods:0,0,0.0,2.0,4.0,2.4,1.6,66.66666666666667,[],0.2,10.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_putrefaction_works.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_putrefaction_works.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_putrefaction_mill_demands,mills_input,saltpeter,4.0,"[""pottery"",""livestock""]","[1.1,2.0]",false,,,inline,putrefaction_mill,putrefaction_mill:unique_production_methods:0,0,0.0,4.0,8.0,4.1,3.9000000000000004,95.12195121951221,[],0.5,8.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_putrefaction_mill.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_putrefaction_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_tools_guild_metalwork_guild_maintenance,guild_input,tools,1.0,"[""iron""]",[0.837],false,,,inline,tools_guild,tools_guild:unique_production_methods:0,0,0.0,1.0,3.25,2.9295,0.3205,10.940433521078683,[],0.3,3.3333333333333335,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_tools_guild_stone_tools_guild_maintenance,guild_input,tools,0.25,"[""stone""]",[0.678],false,,,inline,tools_guild,tools_guild:unique_production_methods:0,0,0.0,0.25,0.8125,0.678,0.13449999999999995,19.837758112094388,[],0.3,0.8333333333333334,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_tools_guild_bronze_tools_guild_maintenance,guild_input,tools,0.6,"[""copper"",""tin""]","[0.547,0.044]",false,,,inline,tools_guild,tools_guild:unique_production_methods:0,0,0.0,0.6,1.95,1.729,0.22099999999999986,12.781954887218037,[],0.3,2.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_tools_guild_copper_tools_guild_maintenance,guild_input,tools,0.55,"[""copper""]",[0.526],false,,,inline,tools_guild,tools_guild:unique_production_methods:0,0,0.0,0.55,1.7875,1.578,0.20950000000000002,13.276299112801016,[],0.3,1.8333333333333335,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_tools_workshop_metalwork_workshop_maintenance,workshop_input,tools,1.1,"[""iron""]",[0.88],false,,,inline,tools_workshop,tools_workshop:unique_production_methods:0,0,0.0,1.1,3.575,3.08,0.4950000000000001,16.071428571428577,[],0.3,3.666666666666667,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_workshop.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_tools_workshop.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_iron_foundry_iron_foundry_maintenance,manufactory_input,tools,2.0,"[""iron"",""coal""]","[1.427,0.357]",false,,,inline,iron_foundry,iron_foundry:unique_production_methods:0,0,0.0,2.0,6.5,5.708500000000001,0.7914999999999992,13.865288604712255,[],1.0,2.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_iron_foundry.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_iron_foundry.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_iron_mill_iron_mill_maintenance,mills_input,tools,4.0,"[""iron"",""coal""]","[2.927,0.733]",false,,,inline,iron_mill,iron_mill:unique_production_methods:0,0,0.0,4.0,13.0,11.7105,1.2895000000000003,11.01148541906836,[],1.0,4.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_iron_mill.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_iron_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_iron_mill_steel_tools,mills_input,tools,4.0,"[""steel""]",[2.342],false,,,inline,iron_mill,iron_mill:unique_production_methods:0,0,0.0,4.0,13.0,11.71,1.2899999999999991,11.01622544833475,[],1.0,4.0,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_iron_mill.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_iron_mill.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_weapon_guild_pre_columbian_weapon_smith_maintenance,guild_input,weaponry,0.4,"[""lumber"",""stone""]","[0.07,1.005]",false,,,inline,weapon_guild,weapon_guild:unique_production_methods:0,0,0.0,0.4,1.2000000000000002,1.1275,0.07250000000000023,6.430155210643036,[],0.3,1.3333333333333335,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_weapon_guild_weapon_smith_maintenance,guild_input,weaponry,1.0,"[""lumber"",""coal"",""tools""]","[0.288,0.347,0.577]",false,,,inline,weapon_guild,weapon_guild:unique_production_methods:0,0,0.0,1.0,3.0,3.07325,-0.07324999999999982,-2.3834702676319797,[],0.3,3.3333333333333335,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_weapon_guild_weapon_guild_obsidian_maintenance,guild_input,weaponry,0.4,"[""lumber"",""stone"",""gems""]","[0.122,0.507,0.102]",false,,,inline,weapon_guild,weapon_guild:unique_production_methods:0,0,0.0,0.4,1.2000000000000002,1.1285,0.07150000000000012,6.335844040762084,[],0.3,1.3333333333333335,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_guild.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_guild.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_weapon_workshop_weapon_workshop_maintenance,workshop_input,weaponry,1.1,"[""lumber"",""coal"",""iron"",""tools""]","[0.353,0.353,0.294,0.235]",false,,,inline,weapon_workshop,weapon_workshop:unique_production_methods:0,0,0.0,1.1,3.3000000000000003,3.1165,0.18350000000000044,5.888015401893163,[],0.3,3.666666666666667,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_workshop.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_workshop.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
pp_weapon_manufactory_weapon_manufactory_maintenance,manufactory_input,weaponry,2.0,"[""lumber"",""coal"",""iron"",""tools""]","[0.638,0.638,0.51,0.51]",false,,,inline,weapon_manufactory,weapon_manufactory:unique_production_methods:0,0,0.0,2.0,6.0,5.835,0.16500000000000004,2.8277634961439593,[],0.3,6.666666666666667,/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_manufactory.txt,2,constructor,Prosper or Perish Constructor,REPLACE,"[{""file"":""/home/jan/development/ProsperOrPerishConstructor/mod/Prosper or Perish (Population Growth & Food Rework)/in_game/common/building_types/zz_pp_weapon_manufactory.txt"",""layer_id"":""constructor"",""layer_name"":""Prosper or Perish Constructor"",""line"":2,""mod_name"":""Prosper or Perish Constructor"",""mode"":""REPLACE""}]"
