file,enabled,tag,mode,footprint,pop_type,employment,bcat,method,pm_category,produced,output,out_value,n_goods,inputs,goods_cost,labour,total_cost,labour_share,cost_over_out,unknown_goods
hand_cannon_guild.yml,True,hand_cannon_guild,REPLACE,urban_workshop,burghers,0.3,weapons_industry_category,pp_hand_cannon_guild_hand_cannon_guild_maintenance,guild_input,firearms,0.3,0.9,6,tools=0.057 lead=0.011 saltpeter=0.114 alum=0.006 copper=0.114 tin=0.023,0.8413,0.0,0.8413,0.0,0.9347,
horse_breeders.yml,True,horse_breeders,REPLACE,farm_land,laborers,1,rgo_building_category,pp_horse_breeders_base_horses,building_maintenance,horses,0.1,0.3,0,,0,0.0,0.0,,0.0,
horse_breeders.yml,True,horse_breeders,REPLACE,farm_land,laborers,1,rgo_building_category,pp_horse_breeders_pasture_herds,building_maintenance,,,,0,,0,0.0,0.0,,,
horse_breeders.yml,True,horse_breeders,REPLACE,farm_land,laborers,1,rgo_building_category,pp_horse_breeders_stud_yards,building_maintenance,horses,0.222,0.666,2,wheat=0.433 leather=0.047,0.574,0.0,0.574,0.0,0.8619,
horse_breeders.yml,True,horse_breeders,REPLACE,farm_land,laborers,1,rgo_building_category,pp_horse_breeders_selected_stallions,building_maintenance,horses,0.34,1.02,3,wheat=0.5 legumes=0.2 leather=0.07,0.91,0.0,0.91,0.0,0.8922,
hurdled_sheepcotes.yml,True,hurdled_sheepcotes,CREATE,farm_land,peasants,1,rgo_building_category,pp_hurdled_sheepcotes_base_wool,building_maintenance,wool,0.09,0.225,0,,0,0.0,0.0,,0.0,
hurdled_sheepcotes.yml,True,hurdled_sheepcotes,CREATE,farm_land,peasants,1,rgo_building_category,pp_hurdled_sheepcotes_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
hurdled_sheepcotes.yml,True,hurdled_sheepcotes,CREATE,farm_land,peasants,1,rgo_building_category,pp_hurdled_sheepcotes_foldcourse_husbandry,building_maintenance,wool,0.22,0.55,3,furniture=0.065 livestock=0.06 victuals=0.055,0.45,0.0,0.45,0.0,0.8182,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_livestock,building_maintenance,livestock,0.08,0.12,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_millet,building_maintenance,millet,0.08,0.08,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_wheat,building_maintenance,wheat,0.08,0.08,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_maize,building_maintenance,maize,0.08,0.08,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_rice,building_maintenance,rice,0.08,0.08,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_legumes,building_maintenance,legumes,0.08,0.08,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_potato,building_maintenance,potato,0.08,0.08,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_base_olives,building_maintenance,olives,0.08,0.08,0,,0,0.0,0.0,,0.0,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_livestock,building_maintenance,livestock,0.44,0.66,4,livestock=0.145 fiber_crops=0.06 clay=0.135 lumber=0.05,0.4925,0.0,0.4925,0.0,0.7462,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_millet,building_maintenance,millet,0.6,0.6,4,horses=0.04 livestock=0.07 fiber_crops=0.078 pottery=0.05,0.431,0.0,0.431,0.0,0.7183,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_wheat,building_maintenance,wheat,0.64,0.64,4,horses=0.065 livestock=0.07 tools=0.03 lumber=0.045,0.4763,0.0,0.4763,0.0,0.7441,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_maize,building_maintenance,maize,0.59,0.59,4,livestock=0.09 fiber_crops=0.085 lumber=0.05 tools=0.014,0.438,0.0,0.438,0.0,0.7424,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_rice,building_maintenance,rice,0.64,0.64,4,livestock=0.12 clay=0.24 lumber=0.055 tools=0.025,0.4775,0.0,0.4775,0.0,0.7461,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_legumes,building_maintenance,legumes,0.59,0.59,4,horses=0.04 livestock=0.055 fiber_crops=0.075 pottery=0.065,0.4175,0.0,0.4175,0.0,0.7076,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_potato,building_maintenance,potato,0.65,0.65,4,livestock=0.105 clay=0.22 fiber_crops=0.07 tools=0.023,0.4823,0.0,0.4823,0.0,0.7419,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_olives,building_maintenance,olives,0.59,0.59,4,livestock=0.085 tools=0.035 lumber=0.055 pottery=0.1,0.4375,0.0,0.4375,0.0,0.7415,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_no_beeswax,building_maintenance,,,,0,,0,0.0,0.0,,,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_yard_hives,building_maintenance,beeswax,0.12,0.24,2,fiber_crops=0.025 pottery=0.012,0.062,0.0,0.062,0.0,0.2583,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_no_worker_victuals,building_maintenance,,,,0,,0,0.0,0.0,,,
husbandry_farmstead.yml,True,husbandry_farmstead,CREATE,farm_land,peasants,1,village_category,pp_husbandry_farmstead_worker_victuals,building_maintenance,victuals,0.033,0.099,0,,0,0.0,0.0,,0.0,
improved_charcoal_maker.yml,True,improved_charcoal_maker,REPLACE,forestry,laborers,1,rgo_building_category,pp_improved_char_coal_maintenance,guild_input,coal,0.9,1.8,2,lumber=0.63 clay=1.48,1.8425,0.0,1.8425,0.0,1.0236,
incense_grove.yml,True,incense_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_incense_grove_base_incense,building_maintenance,incense,0.1,0.25,0,,0,0.0,0.0,,0.0,
incense_grove.yml,True,incense_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_incense_grove_wild_resins,building_maintenance,,,,0,,0,0.0,0.0,,,
incense_grove.yml,True,incense_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_incense_grove_tapping_camps,building_maintenance,incense,0.222,0.555,3,fiber_crops=0.117 lumber=0.117 tools=0.023,0.5135,0.0,0.5135,0.0,0.9252,
inland_saltworks.yml,True,inland_saltworks,CREATE,extractive_open,laborers,1,rgo_building_category,pp_inland_saltworks_base_salt,building_maintenance,salt,0.08,0.4,0,,0,0.0,0.0,,0.0,
inland_saltworks.yml,True,inland_saltworks,CREATE,extractive_open,laborers,1,rgo_building_category,pp_inland_saltworks_salt_flat_scraping,building_maintenance,,,,0,,0,0.0,0.0,,,
inland_saltworks.yml,True,inland_saltworks,CREATE,extractive_open,laborers,1,rgo_building_category,pp_inland_saltworks_open_pan_boiling,building_maintenance,salt,0.233,1.165,3,lumber=0.467 clay=0.2 pottery=0.267,1.1843,0.0,1.1843,0.0,1.0165,
iron_foundry.yml,True,iron_foundry,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_iron_foundry_iron_foundry_maintenance,manufactory_input,tools,2.0,6.5,2,iron=1.427 coal=0.357,5.7085,0.0,5.7085,0.0,0.8782,
iron_mill.yml,True,iron_mill,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_iron_mill_iron_mill_maintenance,mills_input,tools,4.0,13.0,2,iron=2.927 coal=0.733,11.7105,0.0,11.7105,0.0,0.9008,
iron_mill.yml,True,iron_mill,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_iron_mill_steel_tools,mills_input,tools,4.0,13.0,1,steel=2.342,11.71,0.0,11.71,0.0,0.9008,
iron_mine.yml,True,iron_mine,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_base_iron,building_maintenance,iron,0.08,0.28,0,,0,0.0,0.0,,0.0,
iron_mine.yml,True,iron_mine,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
iron_mine.yml,True,iron_mine,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_iron,building_maintenance,iron,0.424,1.484,3,lumber=0.197 tools=0.222 beeswax=0.049,1.1643,0.0,1.1643,0.0,0.7845,
iron_mine.yml,True,iron_mine,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_horse_whim_haulage,building_maintenance,iron,0.251,0.8785,3,horses=0.13 leather=0.06 beeswax=0.03,0.63,0.0,0.63,0.0,0.7171,
iron_mine.yml,True,iron_mine,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_ore_dressing_floors,building_maintenance,iron,0.21,0.735,3,fiber_crops=0.13 cloth=0.07 beeswax=0.03,0.53,0.0,0.53,0.0,0.7211,
iron_mine.yml,True,iron_mine,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
iron_mine.yml,True,iron_mine,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_ochre,building_maintenance,dyes,0.042,0.168,2,lumber=0.04 tools=0.03,0.1675,0.0,0.1675,0.0,0.997,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_base_iron,building_maintenance,iron,0.08,0.28,0,,0,0.0,0.0,,0.0,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_drainage_workings,building_maintenance,iron,0.763,2.6705,3,lumber=0.36 tools=0.4 beeswax=0.08,2.09,0.0,2.09,0.0,0.7826,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_slitting_ore,building_maintenance,iron,0.84,2.94,4,lumber=0.38 tools=0.42 beeswax=0.09 coal=0.06,2.33,0.0,2.33,0.0,0.7925,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_horse_whim_haulage,building_maintenance,iron,0.442,1.547,3,horses=0.22 leather=0.1 beeswax=0.06,1.08,0.0,1.08,0.0,0.6981,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_ore_dressing_floors,building_maintenance,iron,0.36,1.26,3,fiber_crops=0.23 cloth=0.11 beeswax=0.06,0.91,0.0,0.91,0.0,0.7222,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
iron_mine_deep.yml,True,iron_mine_deep,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_deep_ochre,building_maintenance,dyes,0.04,0.16,2,lumber=0.04 tools=0.02,0.135,0.0,0.135,0.0,0.8438,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_base_iron,building_maintenance,iron,0.08,0.28,0,,0,0.0,0.0,,0.0,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_iron,building_maintenance,iron,0.672,2.352,3,lumber=0.327 tools=0.346 beeswax=0.077,1.8507,0.0,1.8507,0.0,0.7869,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_slitting_dressed_ore,building_maintenance,iron,0.734,2.569,3,lumber=0.35 tools=0.38 beeswax=0.09,2.0275,0.0,2.0275,0.0,0.7892,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_horse_whim_haulage,building_maintenance,iron,0.358,1.253,3,horses=0.18 leather=0.09 beeswax=0.05,0.91,0.0,0.91,0.0,0.7263,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_ore_dressing_floors,building_maintenance,iron,0.314,1.099,3,fiber_crops=0.2 cloth=0.1 beeswax=0.05,0.8,0.0,0.8,0.0,0.7279,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
iron_mine_improved.yml,True,iron_mine_improved,CREATE,mining,laborers,1,rgo_building_category,pp_iron_mine_improved_ochre,building_maintenance,dyes,0.04,0.16,2,lumber=0.04 tools=0.03,0.1675,0.0,0.1675,0.0,1.0469,
irrigation_reservoirs.yml,True,irrigation_reservoirs,CREATE,capacity_source,laborers,0.5,infrastructure_category,pp_irrigation_reservoirs_maintenance,building_maintenance,,,,3,stone=0.15 clay=0.15 tools=0.05,0.3875,0.0,0.3875,0.0,,
ivory_hunting_camp.yml,True,ivory_hunting_camp,CREATE,forestry,laborers,1,rgo_building_category,pp_ivory_hunting_camp_base_ivory,building_maintenance,ivory,0.1,0.4,0,,0,0.0,0.0,,0.0,
ivory_hunting_camp.yml,True,ivory_hunting_camp,CREATE,forestry,laborers,1,rgo_building_category,pp_ivory_hunting_camp_scavenged_tusks,building_maintenance,,,,0,,0,0.0,0.0,,,
ivory_hunting_camp.yml,True,ivory_hunting_camp,CREATE,forestry,laborers,1,rgo_building_category,pp_ivory_hunting_camp_caravan_hunts,building_maintenance,ivory,0.222,0.888,3,weaponry=0.15 livestock=0.133 tools=0.032,0.7535,0.0,0.7535,0.0,0.8485,
jewelry_guild.yml,True,jewelry_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_jewelry_guild_gold_base,guild_input,jewelry,1.0,5.0,1,goods_gold=0.621,5.589,0.0,5.589,0.0,1.1178,
jewelry_guild.yml,True,jewelry_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_jewelry_guild_silver_base,guild_input,jewelry,1.0,5.0,1,silver=0.827,4.962,0.0,4.962,0.0,0.9924,
jewelry_guild.yml,True,jewelry_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_jewelry_guild_copper_base,guild_input,jewelry,1.0,5.0,1,copper=1.655,4.965,0.0,4.965,0.0,0.993,
jewelry_guild.yml,True,jewelry_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_jewelry_guild_ivory_enhancement,guild_input,jewelry,0.1,0.5,1,ivory=0.116,0.464,0.0,0.464,0.0,0.928,
jewelry_guild.yml,True,jewelry_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_jewelry_guild_amber_enhancement,guild_input,jewelry,0.1,0.5,1,amber=0.116,0.464,0.0,0.464,0.0,0.928,
jewelry_guild.yml,True,jewelry_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_jewelry_guild_gems_enhancement,guild_input,jewelry,0.1,0.5,1,gems=0.116,0.464,0.0,0.464,0.0,0.928,
jewelry_guild.yml,True,jewelry_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_jewelry_guild_pearls_enhancement,guild_input,jewelry,0.1,0.5,1,pearls=0.116,0.464,0.0,0.464,0.0,0.928,
jiangnan_canal_network.yml,True,jiangnan_canal_network,CREATE,capacity_source,peasants,0.075,infrastructure_category,pp_jiangnan_canal_network_maintenance,building_maintenance,,,,1,manual_labor=0.1 lumber=0.025,0.0438,0.1,0.1438,0.6957,,
jiangnan_hill_terraces.yml,True,jiangnan_hill_terraces,CREATE,capacity_source,peasants,0.075,infrastructure_category,pp_jiangnan_hill_terraces_maintenance,building_maintenance,,,,1,manual_labor=0.1 lumber=0.025,0.0438,0.1,0.1438,0.6957,,
lacquerware_guild.yml,True,lacquerware_guild,REPLACE,urban_workshop,burghers,0.3,consumer_goods_category,pp_lacquerware_guild_lacquerware_shop_maintenance,guild_input,lacquerware,1.0,5.0,3,lumber=1.326 dyes=0.552 tools=0.133,4.9607,0.0,4.9607,0.0,0.9921,
lacquerware_manufactory.yml,True,lacquerware_manufactory,REPLACE,manufactory,burghers,0.3,consumer_goods_category,pp_lacquerware_manufactory_lacquerware_manufactory_maintenance,manufactory_input,lacquerware,2.0,10.0,3,lumber=2.66 dyes=1.064 tools=0.266,9.7755,0.0,9.7755,0.0,0.9776,
lead_mine.yml,True,lead_mine,CREATE,mining,laborers,1,rgo_building_category,pp_lead_mine_base_lead,building_maintenance,lead,0.09,0.18,0,,0,0.0,0.0,,0.0,
lead_mine.yml,True,lead_mine,CREATE,mining,laborers,1,rgo_building_category,pp_lead_mine_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
lead_mine.yml,True,lead_mine,CREATE,mining,laborers,1,rgo_building_category,pp_lead_mine_lead,building_maintenance,lead,0.63,1.26,3,lumber=0.14 tools=0.25 beeswax=0.04,1.1375,0.0,1.1375,0.0,0.9028,
lead_mine.yml,True,lead_mine,CREATE,mining,laborers,1,rgo_building_category,pp_lead_mine_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
lead_mine.yml,True,lead_mine,CREATE,mining,laborers,1,rgo_building_category,pp_lead_mine_silver,building_maintenance,silver,0.033,0.198,3,lumber=0.03 tools=0.03 lead=0.02,0.19,0.0,0.19,0.0,0.9596,
lead_mine.yml,True,lead_mine,CREATE,mining,laborers,1,rgo_building_category,pp_lead_mine_gold,building_maintenance,goods_gold,0.026,0.234,3,lumber=0.03 tools=0.03 lead=0.02,0.19,0.0,0.19,0.0,0.812,
lead_mine_bole_smelting.yml,True,lead_mine_bole_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_bole_base_lead,building_maintenance,lead,0.09,0.18,0,,0,0.0,0.0,,0.0,
lead_mine_bole_smelting.yml,True,lead_mine_bole_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_bole_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
lead_mine_bole_smelting.yml,True,lead_mine_bole_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_bole_lead,building_maintenance,lead,0.952,1.904,3,lumber=0.16 tools=0.41 beeswax=0.05,1.7125,0.0,1.7125,0.0,0.8994,
lead_mine_bole_smelting.yml,True,lead_mine_bole_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_bole_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
lead_mine_bole_smelting.yml,True,lead_mine_bole_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_bole_silver,building_maintenance,silver,0.029,0.174,3,lumber=0.03 tools=0.02 lead=0.02,0.1575,0.0,0.1575,0.0,0.9052,
lead_mine_bole_smelting.yml,True,lead_mine_bole_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_bole_gold,building_maintenance,goods_gold,0.026,0.234,3,lumber=0.03 tools=0.02 lead=0.02,0.1575,0.0,0.1575,0.0,0.6731,
lead_mine_cupola_smelting.yml,True,lead_mine_cupola_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_cupola_base_lead,building_maintenance,lead,0.08,0.16,0,,0,0.0,0.0,,0.0,
lead_mine_cupola_smelting.yml,True,lead_mine_cupola_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_cupola_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
lead_mine_cupola_smelting.yml,True,lead_mine_cupola_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_cupola_lead,building_maintenance,lead,1.22,2.44,3,lumber=0.22 tools=0.53 beeswax=0.06,2.2275,0.0,2.2275,0.0,0.9129,
lead_mine_cupola_smelting.yml,True,lead_mine_cupola_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_cupola_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
lead_mine_cupola_smelting.yml,True,lead_mine_cupola_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_cupola_silver,building_maintenance,silver,0.03,0.18,3,lumber=0.03 tools=0.02 lead=0.02,0.1575,0.0,0.1575,0.0,0.875,
lead_mine_cupola_smelting.yml,True,lead_mine_cupola_smelting,CREATE,rural_processing,laborers,1,rgo_building_category,pp_lead_mine_cupola_gold,building_maintenance,goods_gold,0.027,0.243,3,lumber=0.03 tools=0.02 lead=0.02,0.1575,0.0,0.1575,0.0,0.6481,
